gas,flame,dev_mg,label
709.6373224618285,0.0,61.571068521761255,SAFE
658.8287445141242,0.0,50.23760950872548,SAFE
542.8120245922506,0.0,59.84702382355031,SAFE
662.5238052684841,0.0,43.661814965136614,SAFE
601.0471284841562,0.0,48.957267152867765,SAFE
697.3855856182802,0.0,29.850890136326722,SAFE
621.1225333895864,0.0,25.499047795665057,SAFE
700.5646253755706,0.0,19.227245736794963,SAFE
665.1534907282478,0.0,40.720210449319445,SAFE
784.9320627839181,0.0,34.089407873872965,SAFE
670.0927123414283,0.0,25.438531766208243,SAFE
812.6532473705226,0.0,27.46502181764457,SAFE
680.864503963905,0.0,37.153096918213535,SAFE
705.3844809227008,0.0,37.705609513387884,SAFE
642.1751097107331,0.0,47.208971499173884,SAFE
689.64439298669,0.0,15.208484228918408,SAFE
838.1536615844061,0.0,6.25185230143947,SAFE
636.793606667231,0.0,56.72240349675356,SAFE
729.3117397948898,0.0,49.85210744587281,SAFE
797.6530838539587,0.0,23.172700754961966,SAFE
540.0105463683641,0.0,17.084504817063703,SAFE
707.3368084525091,0.0,26.532257398343738,SAFE
644.5723019669243,0.0,46.54636333175233,SAFE
833.4408153831723,0.0,56.297192905046174,SAFE
810.0344828480057,0.0,28.495667365188492,SAFE
741.379238095778,0.0,11.826658948145479,SAFE
740.3867145538297,0.0,40.441330572269244,SAFE
711.1919629494105,0.0,51.2140267405411,SAFE
775.8546338754272,0.0,45.65788441446494,SAFE
837.1735731968708,0.0,22.59528088533776,SAFE
786.0080188312618,0.0,34.268033058268934,SAFE
775.4125654610402,0.0,39.510826000497495,SAFE
739.5017272147768,0.0,57.843673473477416,SAFE
772.1468537189211,0.0,64.89012546861767,SAFE
664.5212704814287,0.0,29.572523224148235,SAFE
761.7684598294056,0.0,16.41830039000867,SAFE
747.1729899462294,0.0,8.173504151284984,SAFE
748.1652596376517,0.0,13.88860688057401,SAFE
662.0888380607232,0.0,35.120935178431395,SAFE
622.8393121469468,0.0,25.41903235419013,SAFE
579.092726551052,0.0,30.721432098496177,SAFE
495.9154265938247,0.0,30.20088889679046,SAFE
686.9059899420487,0.0,42.89299627141638,SAFE
764.396437208619,0.0,56.66086341577153,SAFE
594.7075583288313,0.0,36.405398423938,SAFE
808.7735694809355,0.0,39.6591124313474,SAFE
786.3710432325793,0.0,19.25198843134908,SAFE
809.4815071732095,0.0,39.898728657941604,SAFE
845.0460609681616,0.0,59.50570231250819,SAFE
714.7661227243799,0.0,65.51924484915959,SAFE
687.0499926198012,0.0,54.09388060591184,SAFE
816.1810068976537,0.0,40.670478542597024,SAFE
729.5710857494369,0.0,39.8916057908726,SAFE
687.6374783093045,0.0,45.92834834378864,SAFE
588.2057228172342,0.0,-0.20496767693320095,SAFE
656.2661345347151,0.0,1.807122873524726,SAFE
653.3602388888446,0.0,29.27858415198248,SAFE
811.3148366619712,0.0,57.40376457243746,SAFE
671.0705815155693,0.0,57.178359215009706,SAFE
624.672884059546,0.0,27.904780077843633,SAFE
769.2152828169973,0.0,52.02455411924143,SAFE
594.9479912292323,0.0,33.31448534970063,SAFE
741.4947661663044,0.0,53.53990346489215,SAFE
812.8062403193778,0.0,55.00490664272123,SAFE
732.1102613281612,0.0,64.1587565662715,SAFE
738.0299646293149,0.0,28.610391822405408,SAFE
841.010169354061,0.0,58.688906984783785,SAFE
500.4650760693072,0.0,33.7729321975161,SAFE
681.8468966511889,0.0,55.47958722542951,SAFE
610.8465936760049,0.0,30.305516291366203,SAFE
827.1269276818933,0.0,27.942906991531252,SAFE
705.8683805999855,0.0,10.319497900780085,SAFE
699.9977829415496,0.0,16.033394182832442,SAFE
697.0362039280797,0.0,56.41974831336005,SAFE
743.4273234637953,0.0,42.13898089996385,SAFE
725.1350286429563,0.0,21.90838235387211,SAFE
670.5445994951981,0.0,42.81410227082593,SAFE
688.1148534458913,0.0,48.17508230483688,SAFE
703.6047488618012,0.0,72.39436471191016,SAFE
789.8622498052534,0.0,37.66843153214505,SAFE
555.6615592736374,0.0,61.36205981577733,SAFE
782.0249364251931,0.0,63.707192435065366,SAFE
874.2079422515324,0.0,55.736843264999315,SAFE
615.8894864736823,0.0,41.86938534192538,SAFE
590.4438697363129,0.0,57.55579607550509,SAFE
711.9292862344088,0.0,22.810491242232786,SAFE
662.3235620123062,0.0,37.119009985889505,SAFE
807.1980525621173,0.0,57.173945573853715,SAFE
762.2801489914591,0.0,52.88955733088817,SAFE
646.6228375023254,0.0,20.81092928544203,SAFE
672.1425890751322,0.0,25.658902894363163,SAFE
666.5112759048005,0.0,24.15274964696699,SAFE
603.0578011406064,0.0,22.84962437326741,SAFE
673.5977400458389,0.0,12.441141310704555,SAFE
703.2685908933092,0.0,25.881975221004392,SAFE
659.8278482363453,0.0,47.67268283448618,SAFE
651.7683702341151,0.0,30.746289430844833,SAFE
791.9168272839643,0.0,46.383109085803355,SAFE
671.3342364086164,0.0,46.15463736579326,SAFE
688.5144240667479,0.0,64.48963780373198,SAFE
669.1992023172435,0.0,30.97741853352465,SAFE
680.8432560337955,0.0,58.492317253122565,SAFE
703.5457843812945,0.0,48.8099730458826,SAFE
662.465965732086,0.0,50.38069505206593,SAFE
744.8700094164885,0.0,37.02369544591044,SAFE
743.9155480033792,0.0,27.07844958508697,SAFE
705.1892750619437,0.0,59.07688019580952,SAFE
719.97267579854,0.0,64.60731314418835,SAFE
657.3382286174267,0.0,17.00761838808321,SAFE
701.8797222372551,0.0,46.072420478397724,SAFE
629.7401521047763,0.0,57.99932923658468,SAFE
612.4589970632911,0.0,42.012781223914004,SAFE
569.8054693312679,0.0,32.21198556543767,SAFE
608.525940079267,0.0,68.26905076136597,SAFE
710.3342609508549,0.0,15.190516771397885,SAFE
751.2241906696466,0.0,65.64385597755273,SAFE
616.6359300302478,0.0,42.79188721805019,SAFE
759.3857107090444,0.0,48.716054443798136,SAFE
774.5333161651869,0.0,51.67389544227892,SAFE
669.2143819397623,0.0,36.80521655375354,SAFE
611.9460656539779,0.0,34.23705752397541,SAFE
748.5445890717665,0.0,9.931090301089348,SAFE
786.501759124174,0.0,31.58766049462249,SAFE
705.6931413524441,0.0,33.80144845146991,SAFE
633.7617153600495,0.0,53.788535523911044,SAFE
648.3122136028916,0.0,32.77863345642088,SAFE
619.3181646187212,0.0,63.919982672974214,SAFE
698.2800705497169,0.0,66.639156388477,SAFE
685.5111362038178,0.0,43.366757876076555,SAFE
856.5587502246398,0.0,22.88997580962012,SAFE
948.6711657829875,0.0,97.15170938230423,SAFE
867.8046823324007,0.0,5.372829135128143,SAFE
809.4314194042628,0.0,47.820085274692126,SAFE
700.6246005513882,0.0,29.057865602863757,SAFE
772.640824293548,0.0,64.7199935210274,SAFE
815.1920499258392,0.0,35.242958277891915,SAFE
681.0395285870533,0.0,42.625394639310784,SAFE
553.6894828859415,0.0,34.23994953362855,SAFE
653.4481591658352,0.0,59.52412754594525,SAFE
786.4042661043953,0.0,46.29181912931545,SAFE
777.550552550852,0.0,34.3357863412487,SAFE
780.4873014595142,0.0,20.625836134136048,SAFE
757.1985992301169,0.0,38.56620499820116,SAFE
629.3777564949012,0.0,32.56915602022539,SAFE
623.5894510834828,0.0,19.828896629379187,SAFE
798.2225811158578,0.0,49.41441390513441,SAFE
781.9686654298217,0.0,40.052826861870074,SAFE
525.7674476628931,0.0,33.22958028332873,SAFE
820.7014749678023,0.0,8.933964223617469,SAFE
805.9698461006059,0.0,33.698927409894345,SAFE
744.6073105769937,0.0,39.088937874610885,SAFE
651.2377287361454,0.0,34.652939532837294,SAFE
674.4714943752017,0.0,30.745527672281252,SAFE
658.9830295725063,0.0,42.20049678304304,SAFE
800.9953809049734,0.0,10.90741245688326,SAFE
762.8254529014084,0.0,6.365956419578154,SAFE
593.7651076028044,0.0,49.397213466110806,SAFE
735.1575435711876,0.0,62.483267739410316,SAFE
693.6408442045898,0.0,23.222080642986505,SAFE
696.2326762809114,0.0,61.28547784169546,SAFE
734.9880781461268,0.0,28.338735627939464,SAFE
702.7789274086666,0.0,34.73315926153035,SAFE
676.4641275536173,0.0,17.218406676162434,SAFE
684.9646025674933,0.0,50.3941040211003,SAFE
604.9391575424316,0.0,53.20812069540241,SAFE
672.3476799578451,0.0,35.087835139686476,SAFE
692.2818575610198,0.0,51.91552307521239,SAFE
540.1634178775098,0.0,11.421505109074207,SAFE
709.7413384172953,0.0,34.06166602915111,SAFE
657.9006604886345,0.0,62.743529367800605,SAFE
650.8960595414978,0.0,58.80591829879897,SAFE
872.6019601608361,0.0,65.17086403806867,SAFE
728.047343233203,0.0,35.45068147203814,SAFE
691.5728071508344,0.0,22.319351208043482,SAFE
665.8356298131068,0.0,46.51442264615061,SAFE
719.8050866863866,0.0,2.643694444558072,SAFE
658.6114766723049,0.0,45.18281984695249,SAFE
679.5103287800998,0.0,75.01486977745836,SAFE
663.1938265757148,0.0,52.35017265790883,SAFE
700.3844436614008,0.0,58.44762236115915,SAFE
634.9427589952638,0.0,8.0729126438824,SAFE
831.8462185067514,0.0,62.18198900367827,SAFE
717.4713728440488,0.0,38.97631305868867,SAFE
781.7451000353308,0.0,82.74728660732204,SAFE
711.0724179967963,0.0,41.498135505267015,SAFE
645.8999626571184,0.0,41.26756189890798,SAFE
545.7507590021494,0.0,41.91827898049791,SAFE
665.5282349952976,0.0,17.51299688619639,SAFE
647.7583389634451,0.0,40.27437472625375,SAFE
686.8864716887243,0.0,56.253869069090285,SAFE
670.2676662205869,0.0,37.21807084327605,SAFE
617.7499036978932,0.0,66.66118109589995,SAFE
754.0364616247658,0.0,43.000296653666695,SAFE
727.7059771536019,0.0,19.537604993345216,SAFE
785.0415558414445,0.0,37.42421655373755,SAFE
865.1186179403642,0.0,51.58457787566233,SAFE
709.8803854626095,0.0,60.26516904240445,SAFE
698.2098140083187,0.0,35.07818244296895,SAFE
692.6359580950474,0.0,13.514455468629105,SAFE
564.7786961699468,0.0,43.152554459399646,SAFE
773.885254535973,0.0,7.940191818109305,SAFE
693.0034682192536,0.0,20.270578894602295,SAFE
751.3073851512497,0.0,44.38394316025691,SAFE
742.8704052227854,0.0,41.87407108693476,SAFE
715.936599410961,0.0,59.25411692981313,SAFE
708.5741301015265,0.0,19.271255504563168,SAFE
693.8587766182321,0.0,19.180627371029722,SAFE
644.1234924551445,0.0,8.955669494100903,SAFE
687.8139453379638,0.0,55.424032458096995,SAFE
916.0514411716299,0.0,55.835090971858094,SAFE
651.4126886014834,0.0,36.229660387580246,SAFE
675.187075578196,0.0,37.104529239050095,SAFE
780.8634882654786,0.0,47.24851883088148,SAFE
681.3503565846358,0.0,39.034077261345004,SAFE
875.7442216413118,0.0,25.52332886233649,SAFE
725.0650084385998,0.0,30.95120517264106,SAFE
695.7944541532296,0.0,18.502580980949688,SAFE
805.2434912824135,0.0,30.354024012026883,SAFE
730.4044863584135,0.0,6.449244923743279,SAFE
596.852955859383,0.0,20.924188413857646,SAFE
632.7922451662583,0.0,18.87549891281342,SAFE
689.5830947463635,0.0,33.61780619795948,SAFE
721.2077547228153,0.0,36.025917788895825,SAFE
687.4703267699679,0.0,52.1373325315939,SAFE
781.6325546943123,0.0,65.38956371143627,SAFE
659.1108678461399,0.0,27.981590940929657,SAFE
632.8837466182895,0.0,29.888245772443803,SAFE
692.11806029448,0.0,33.564092541736294,SAFE
614.2091986104267,0.0,56.85491623912117,SAFE
703.4889547586353,0.0,50.20473360581826,SAFE
594.6335399789212,0.0,28.782188365363638,SAFE
721.4219628297299,0.0,32.33456226033171,SAFE
701.9502100976455,0.0,78.05860100034843,SAFE
535.6871582867171,0.0,41.75459682588698,SAFE
662.1988345185785,0.0,63.86208949599279,SAFE
717.102666736228,0.0,47.569685437924,SAFE
802.5475920168785,0.0,66.89506206840059,SAFE
768.1177706331432,0.0,8.732157135353038,SAFE
619.9475773016087,0.0,34.38252297392505,SAFE
806.246338579917,0.0,23.473785997473243,SAFE
881.7808854451307,0.0,51.92543776306992,SAFE
763.9160014786145,0.0,49.8719413377968,SAFE
551.7246593424758,0.0,41.32853265376617,SAFE
672.6122190542105,0.0,23.489642855589558,SAFE
650.905974936788,0.0,12.450699729996295,SAFE
655.3127420218265,0.0,40.96292109616792,SAFE
552.0693159218822,0.0,61.71304903219158,SAFE
739.3779723979027,0.0,89.93107162763611,SAFE
634.9616802044973,0.0,-20.7280203504995,SAFE
649.7485741745356,0.0,25.127132883143826,SAFE
747.8673959385757,0.0,32.55069363941584,SAFE
632.2791736805599,0.0,52.92101298559666,SAFE
836.8196256872143,0.0,53.40143588716349,SAFE
685.8877484657779,0.0,35.81563642862555,SAFE
662.7286388123729,0.0,32.68239141653626,SAFE
575.2454425726565,0.0,19.50004750139879,SAFE
712.9280933142276,0.0,-14.27585945787061,SAFE
747.1140694813893,0.0,71.22106645012809,SAFE
620.2008825354011,0.0,58.39068840897633,SAFE
695.2344813248718,0.0,24.555078006502523,SAFE
542.5036185835104,0.0,68.06180068120446,SAFE
816.4432941820862,0.0,41.49479002300143,SAFE
708.8803334680844,0.0,40.575764059803305,SAFE
599.5772615358433,0.0,5.786897038199989,SAFE
672.3716765189143,0.0,22.141007385253083,SAFE
652.6432732412532,0.0,10.961904053739296,SAFE
570.8267496839355,0.0,79.96383252497857,SAFE
744.6985860558741,0.0,74.51342626996133,SAFE
706.7281498450564,0.0,73.6704833863835,SAFE
785.8990090723945,0.0,25.438896299218616,SAFE
622.1828664546955,0.0,39.991083577141644,SAFE
788.7242309486466,0.0,58.07016334654963,SAFE
597.5657469461055,0.0,63.83780585990948,SAFE
704.3730688278334,0.0,66.77061210411088,SAFE
801.4639546559297,0.0,61.12099266968949,SAFE
678.4006565970603,0.0,57.49880094814694,SAFE
639.9404148836257,0.0,17.9152955361932,SAFE
564.4176228917105,0.0,34.79498401209824,SAFE
651.47293988125,0.0,54.241643996892925,SAFE
674.7721539832926,0.0,34.23658018193474,SAFE
622.8327103932462,0.0,42.13869136854839,SAFE
715.5373190069862,0.0,9.069155065801183,SAFE
713.6416138334106,0.0,38.41484874037451,SAFE
667.5906387572479,0.0,45.07449736194458,SAFE
633.4995796995186,0.0,63.55621488470914,SAFE
702.0016039961283,0.0,72.34570325275595,SAFE
688.0426215939405,0.0,37.79527244640652,SAFE
823.0661642381602,0.0,16.489327764301137,SAFE
742.6337932989882,0.0,98.1870881325709,SAFE
796.5159255472322,0.0,17.93754001135128,SAFE
648.5703111511275,0.0,64.69158454571759,SAFE
791.5546055822335,0.0,46.77710686408838,SAFE
675.4677515298459,0.0,32.506164834702304,SAFE
869.3322102098309,0.0,47.86063519389204,SAFE
796.5732500838494,0.0,48.49004935568505,SAFE
739.5803906147391,0.0,13.902209530657661,SAFE
825.2320287139154,0.0,59.110560631914936,SAFE
773.7520568900491,0.0,50.384107328106964,SAFE
716.6431411234615,0.0,50.63927436618077,SAFE
762.4557028756905,0.0,44.82612082232667,SAFE
693.0343033517569,0.0,66.83058324605358,SAFE
685.0590667694851,0.0,36.24658850336722,SAFE
591.0403603851255,0.0,48.09420052605362,SAFE
585.1574191206065,0.0,69.53590584289941,SAFE
764.1222314910299,0.0,52.42305507384851,SAFE
713.5659153114387,0.0,29.177323556449668,SAFE
799.519302117316,0.0,51.84867411806616,SAFE
640.528065292484,0.0,41.78848542715792,SAFE
703.4723926430812,0.0,53.37573591236506,SAFE
805.346987186635,0.0,66.51653286279796,SAFE
613.5235325926715,0.0,4.829194129695452,SAFE
660.4050553490039,0.0,39.20958408686263,SAFE
621.894622818234,0.0,46.89948933370479,SAFE
698.8211401678533,0.0,32.28796636935866,SAFE
835.9791066320547,0.0,27.670810717125338,SAFE
718.4139333374409,0.0,-13.40246727473189,SAFE
915.7504646390476,0.0,49.268671253871474,SAFE
602.050349506256,0.0,75.49180895017274,SAFE
711.892566881941,0.0,37.31766726958095,SAFE
555.9070869273502,0.0,67.27539692642863,SAFE
546.3423636237216,0.0,16.17549084697321,SAFE
660.094225671136,0.0,35.34682086167305,SAFE
657.5284701006576,0.0,33.625708431147466,SAFE
674.3421467595589,0.0,62.03731059189196,SAFE
816.9722147813707,0.0,67.45893172452745,SAFE
835.9204002662626,0.0,77.62498057075557,SAFE
880.9068086077243,0.0,28.20954176152032,SAFE
674.7028226393254,0.0,46.44716545592749,SAFE
707.4973961544292,0.0,50.429850632212535,SAFE
759.9317231942246,0.0,44.41468563094911,SAFE
763.855660562801,0.0,51.140170581592294,SAFE
692.9196573424443,0.0,41.2330464286824,SAFE
682.5451984149365,0.0,50.06609331251678,SAFE
788.896406656595,0.0,27.05178804339131,SAFE
562.1607151480445,0.0,17.422461608405996,SAFE
701.4323885019489,0.0,11.529906881421876,SAFE
700.452727672901,0.0,90.70603375298546,SAFE
820.0322131443603,0.0,82.76517384056945,SAFE
783.6505376550426,0.0,67.37661730895586,SAFE
756.2966264380989,0.0,35.67204978233022,SAFE
699.8499402410079,0.0,29.644177902119196,SAFE
600.2823590292571,0.0,33.750169488969505,SAFE
716.1268798919607,0.0,43.85388875692696,SAFE
751.7700341623608,0.0,50.87582148698122,SAFE
747.9881911126615,0.0,42.16802088189904,SAFE
585.2370106657836,0.0,46.26276234832058,SAFE
636.1965840079367,0.0,41.42373746362364,SAFE
581.417349085496,0.0,83.81248017589402,SAFE
753.4285369707175,0.0,92.39650325992339,SAFE
738.7271871440278,0.0,45.08421597502473,SAFE
566.9041420762171,0.0,50.80867650942109,SAFE
745.3295479999217,0.0,42.0911851106689,SAFE
702.7864720359182,0.0,20.091024870618583,SAFE
609.4260407911875,0.0,11.429808104065703,SAFE
678.6040698765016,0.0,27.12216866327836,SAFE
581.6553506092717,0.0,68.68221023781139,SAFE
722.8855077509786,0.0,19.33850022664407,SAFE
797.0132876036732,0.0,57.320549551023745,SAFE
686.6977750738945,0.0,80.97437840590337,SAFE
733.6305346822276,0.0,34.55795870499892,SAFE
689.6715298822485,0.0,15.020536879010834,SAFE
721.8724635512016,0.0,55.08703076811326,SAFE
714.460189138421,0.0,36.98670802972802,SAFE
790.6794127453089,0.0,22.564435173706133,SAFE
574.3912304944934,0.0,25.7650763113706,SAFE
753.2205523686786,0.0,55.046011556714234,SAFE
886.9718068303521,0.0,8.2654364921064,SAFE
738.0127559366849,0.0,49.67501353112229,SAFE
729.097637499759,0.0,58.27308973327826,SAFE
618.0592713559364,0.0,34.152664399491805,SAFE
645.9375207082813,0.0,15.469501988824646,SAFE
552.0947572289149,0.0,28.392551132111244,SAFE
705.9691702138983,0.0,19.688044437121842,SAFE
693.1325204422061,0.0,48.99454326570716,SAFE
721.9617049679212,0.0,100.88326377985287,SAFE
720.1349075393603,0.0,41.60972964730339,SAFE
508.806856314853,0.0,96.95253126554982,SAFE
724.8927077186657,0.0,50.09406320954596,SAFE
661.9182697939774,0.0,47.83049765597919,SAFE
858.4847719438765,0.0,60.87081051022988,SAFE
637.21007300259,0.0,51.000886665258776,SAFE
715.9499062236737,0.0,-5.582300241714108,SAFE
551.5891857348047,0.0,42.19792028016386,SAFE
687.6270941462292,0.0,64.88097186935218,SAFE
734.5565804141145,0.0,42.07654626347098,SAFE
798.5288637299856,0.0,38.7554094450685,SAFE
739.8965485767703,0.0,49.276947925108146,SAFE
703.0332117300329,0.0,65.64579274249735,SAFE
653.3760429702681,0.0,38.037725981636356,SAFE
740.0003831909692,0.0,29.493104453683124,SAFE
587.8962308705371,0.0,34.87424891232745,SAFE
860.9581445847622,0.0,26.269614811183335,SAFE
828.2470983514304,0.0,22.614969005059272,SAFE
722.0306180893514,0.0,27.15560468660777,SAFE
678.4524037611316,0.0,13.522612379766208,SAFE
693.6552404844878,0.0,30.092534679300012,SAFE
717.6692153176817,0.0,56.97396058344765,SAFE
641.6993458338064,0.0,38.9280845255378,SAFE
652.7047372136731,0.0,10.247826076683381,SAFE
772.7079563984307,0.0,37.91874426660347,SAFE
797.3237508406711,0.0,31.964475284576785,SAFE
817.2687817709693,0.0,68.1709164956595,SAFE
784.401854368465,0.0,91.29968035745003,SAFE
726.5658270442885,0.0,28.214839296106817,SAFE
766.4939379221885,0.0,29.88327571816331,SAFE
646.439854288306,0.0,22.677731834254246,SAFE
712.4082279552748,0.0,56.430836039478784,SAFE
716.705683315863,0.0,17.821030387565063,SAFE
827.2374989557017,0.0,57.92704040252502,SAFE
609.4654963473539,0.0,27.165320496816936,SAFE
607.60507490825,0.0,18.590372603572458,SAFE
671.0945975090633,0.0,50.71107807636241,SAFE
717.6768622987026,0.0,35.55387708733053,SAFE
714.8650513213112,0.0,34.136058778280024,SAFE
582.2884397559342,0.0,53.411182658786586,SAFE
834.2449944652291,0.0,61.40112161668703,SAFE
760.0562016985725,0.0,1.669633124421516,SAFE
718.6392059939801,0.0,83.22892436588657,SAFE
785.853758696488,0.0,85.2371923868129,SAFE
742.0114101780791,0.0,51.31315649937977,SAFE
836.6385068321058,0.0,3.1291293181911044,SAFE
756.6829745758916,0.0,38.75405094584307,SAFE
692.968853417551,0.0,45.323134053237254,SAFE
695.7015313807366,0.0,26.180415736251817,SAFE
658.3374584118524,0.0,69.52783759676592,SAFE
725.2134227415809,0.0,24.844525179341474,SAFE
616.0497757916712,0.0,34.405427011662724,SAFE
646.1708685767841,0.0,77.74480733895717,SAFE
584.4765172697124,0.0,27.631668441671618,SAFE
718.8236948877869,0.0,39.311673339772476,SAFE
823.4241859770266,0.0,42.97804129148599,SAFE
688.7735473456736,0.0,14.89292796684055,SAFE
644.0735516930812,0.0,56.34447345114768,SAFE
670.4654748740686,0.0,27.336959075909125,SAFE
699.6836707845475,0.0,65.93632188932591,SAFE
672.6703235032534,0.0,46.932199728958636,SAFE
888.8238256887934,0.0,11.451486734804085,SAFE
726.4665967939145,0.0,60.47906750172036,SAFE
697.6991005987352,0.0,50.970990474216585,SAFE
738.5977785623502,0.0,24.842901238858616,SAFE
828.096656649068,0.0,29.76376912086561,SAFE
673.5190697170641,0.0,30.237034061061056,SAFE
723.2562612314666,0.0,41.037376594473585,SAFE
667.1252687999918,0.0,33.71820066121454,SAFE
741.2561098877615,0.0,60.22671657255165,SAFE
604.9599722877583,0.0,39.394160980515956,SAFE
705.7292828131206,0.0,31.114418198409503,SAFE
670.2921509512723,0.0,53.514016581730324,SAFE
657.205601860833,0.0,45.98589623122017,SAFE
720.3985665420628,0.0,19.784761817378445,SAFE
602.7321924620223,0.0,9.15857972128935,SAFE
705.7186585776941,0.0,28.16231825795617,SAFE
621.5997393567876,0.0,58.4274674073811,SAFE
716.6795845593489,0.0,57.2065256541775,SAFE
562.6825554763125,0.0,3.614222558568649,SAFE
790.7434227573874,0.0,39.07048142949672,SAFE
655.5224781623997,0.0,41.39549358669866,SAFE
485.20219296575624,0.0,-5.22481461991687,SAFE
630.3599129534285,0.0,22.866693699294572,SAFE
779.1473791124548,0.0,18.53269556419687,SAFE
710.0291921415628,0.0,30.96080547827007,SAFE
913.8940908068938,0.0,47.81332817339093,SAFE
693.7203225662856,0.0,37.459525081644685,SAFE
829.4074795556045,0.0,14.662679235623244,SAFE
672.861986568762,0.0,18.380173669974923,SAFE
797.0032188842588,0.0,48.45247637338409,SAFE
741.707357773556,0.0,33.62199458805544,SAFE
702.2053487369701,0.0,35.0063206109371,SAFE
840.7842826155907,0.0,25.89350903769792,SAFE
666.8237754301773,0.0,43.21361160149531,SAFE
679.0196500301205,0.0,30.75718755065501,SAFE
707.360497999513,0.0,47.6864286700049,SAFE
564.554476785093,0.0,28.75105598126236,SAFE
859.5833794797197,0.0,34.59892926292981,SAFE
684.2858150572227,0.0,25.734680121713936,SAFE
634.8997050003271,0.0,51.67439714584758,SAFE
719.2380766664792,0.0,37.95052268234691,SAFE
629.1465555625604,0.0,30.901366960217395,SAFE
624.076844948947,0.0,74.32949026397998,SAFE
